"zillow_id","latitude","longitude","year_built","bathrooms","bedrooms","last_sold_date","last_sold_price","property.size","home_type","tax_year","tax_value","home_size","zipcode","list","url"
2100498792,37.762683,-122.414222,NA,NA,NA,NA,NA,NA,"SingleFamily",NA,NA,99,94110,"$76,000","http://www.zillow.com/homes/for_sale/2100498792_zpid"
15105564,37.761298,-122.476615,1908,1,NA,2000-08-02,252000,2613,"SingleFamily",2015,315941,1812,94122,NA,NA
79844725,37.792255,-122.401245,1909,2,2,2006-10-19,277000,NA,"Condominium",2015,308370,964,94104,NA,NA
15142101,37.727793,-122.462995,1953,2,NA,NA,NA,3484,"SingleFamily",2015,91069,1902,94127,NA,NA
2099276060,37.789321,-122.413482,NA,NA,NA,NA,NA,NA,"SingleFamily",NA,NA,NA,94109,"$180,000","http://www.zillow.com/homes/for_sale/2099276060_zpid"
2100211489,37.715684,-122.47197,NA,NA,NA,NA,NA,3192,"VacantResidentialLand",NA,NA,NA,94132,"$150,000","http://www.zillow.com/homes/for_sale/2100211489_zpid"
15150813,37.75855,-122.395872,1925,2,3,2015-03-05,15600,1873,"SingleFamily",2015,851746,1990,94107,NA,NA
15116833,37.746388,-122.505277,1940,1.5,2,2016-01-06,158500,2996,"SingleFamily",2015,691611,1100,94116,NA,NA
15118316,37.747366,-122.466993,1956,1,2,2014-05-20,125000,2909,"SingleFamily",2015,661695,887,94116,NA,NA
15118589,37.744465,-122.503406,1946,2,3,2013-07-24,197500,2996,"SingleFamily",2015,653180,1200,94116,NA,NA
15118885,37.745316,-122.496599,1945,3,6,2015-06-23,11000,3000,"SingleFamily",2015,1101813,2412,94116,NA,NA
15119371,37.744965,-122.485828,1930,1,2,2015-05-29,190000,3000,"SingleFamily",2015,464974,1370,94116,NA,NA
15120326,37.743711,-122.474994,1928,2,NA,2013-08-29,200000,2996,"Duplex",2015,587012,3200,94116,NA,NA
15120766,37.743076,-122.489336,1951,2,4,2013-12-02,138000,3000,"SingleFamily",2015,745637,1616,94116,NA,NA
15120996,37.743587,-122.496478,1943,4,3,2015-04-09,17500,2996,"SingleFamily",2015,767146,2156,94116,NA,NA
15122791,37.741917,-122.473138,1930,2.5,4,2015-11-01,5700,3000,"SingleFamily",2015,1000500,2400,94116,NA,NA
15123195,37.740809,-122.475168,1928,1,NA,2015-03-09,195000,2548,"SingleFamily",2015,84504,2410,94116,NA,NA
15123303,37.740382,-122.479057,1924,1,NA,2014-06-16,101500,3600,"SingleFamily",2015,504197,1500,94116,NA,NA
15124022,37.738624,-122.496024,1943,1,2,2013-05-31,185000,1438,"SingleFamily",2015,477115,800,94116,NA,NA
15125066,37.738282,-122.48771,1936,2,3,2013-05-31,166000,2614,"SingleFamily",2015,570488,1842,94116,NA,NA
15133303,37.744232,-122.463546,1923,2.25,3,2015-12-24,184000,3833,"SingleFamily",2015,1189293,2282,94116,NA,NA
15134564,37.740284,-122.448143,1939,1,NA,2013-06-17,75000,2509,"SingleFamily",2015,979945,1490,94127,NA,NA
15134676,37.7426,-122.455139,1927,1,NA,2014-01-13,200000,3563,"SingleFamily",2015,57364,1400,94127,NA,NA
15135394,37.741809,-122.464542,1926,1,NA,2013-12-30,10000,3184,"SingleFamily",2015,317887,1325,94127,NA,NA
15135423,37.739884,-122.45993,1926,2,3,2015-06-09,5450,4273,"SingleFamily",2015,1448371,1570,94127,NA,NA
15135972,37.737618,-122.449951,1947,1,2,2014-08-25,200000,2556,"SingleFamily",2015,974450,1067,94127,NA,NA
15136217,37.735994,-122.446595,1940,1,2,2015-03-27,8000,2953,"SingleFamily",2015,893047,1050,94127,NA,NA
15136683,37.740494,-122.451814,1950,2,3,2013-05-17,142000,4199,"SingleFamily",2015,360480,1150,94127,NA,NA
15137291,37.733868,-122.46283,1900,2.5,4,2015-03-18,10000,4199,"SingleFamily",2015,461900,3121,94127,NA,NA
15137354,37.733582,-122.46077,1941,3,3,2015-03-16,16000,4534,"SingleFamily",2015,1216059,2679,94127,NA,NA
15138053,37.737575,-122.466985,1916,1,2,2013-10-04,90000,4499,"SingleFamily",2015,734879,1622,94127,NA,NA
15139620,37.729724,-122.452689,1923,1,2,2015-09-17,178500,2879,"SingleFamily",2015,370350,1047,94112,NA,NA
15141415,37.724502,-122.442699,1925,1,NA,2014-06-10,75000,2495,"SingleFamily",2015,338723,1230,94112,NA,NA
15141907,37.729676,-122.462614,1959,2,NA,2013-12-03,160000,4835,"SingleFamily",2015,812538,2153,94127,NA,NA
15153397,37.733488,-122.385049,1987,2.5,3,2013-07-19,190000,2557,"SingleFamily",2015,392691,1511,94124,NA,NA
15153741,37.731344,-122.386797,1900,1,2,2015-11-16,3000,2495,"SingleFamily",2015,24718,1000,94124,NA,NA
15153806,37.729274,-122.385409,1917,1,NA,2015-05-29,107000,2500,"SingleFamily",2015,343678,1214,94124,NA,NA
15153873,37.727454,-122.382401,1989,2,2,2013-07-23,182000,1742,"SingleFamily",2015,185432,1600,94124,NA,NA
15154039,37.729749,-122.388872,1954,1,NA,2014-03-19,93000,1575,"SingleFamily",2015,474288,1025,94124,NA,NA
15154152,37.727381,-122.386477,1990,2,3,2014-09-17,200000,2500,"SingleFamily",2015,375148,2048,94124,NA,NA
15154291,37.726006,-122.391017,1987,1,NA,2015-02-05,105000,NA,"Condominium",2011,36700,334,94124,NA,NA
15154292,37.726006,-122.391017,1987,1,NA,2014-03-20,88000,NA,"SingleFamily",2013,41406,334,94124,NA,NA
15154293,37.726006,-122.391017,1987,1,NA,2014-10-14,88000,NA,"SingleFamily",2013,41810,334,94124,NA,NA
15154578,37.720618,-122.39288,1910,2,NA,2013-12-20,157000,2500,"Duplex",2015,328364,1584,94124,NA,NA
15154582,37.720458,-122.392598,1953,1,NA,2015-03-17,200000,2500,"SingleFamily",2015,181533,1100,94124,NA,NA
15154646,37.718862,-122.389785,1939,1,2,2015-10-21,200000,2495,"SingleFamily",2015,330454,1500,94124,NA,NA
15154711,37.719593,-122.39274,1940,1,NA,2014-04-28,190000,2495,"SingleFamily",2015,155907,1175,94124,NA,NA
15154855,37.717975,-122.391479,1917,2,NA,2014-12-31,107000,1746,"Duplex",2015,97928,1950,94124,NA,NA
15154921,37.716295,-122.389055,1955,2,NA,2013-09-17,36000,1873,"SingleFamily",2015,659000,1250,94124,NA,NA
15155009,37.717685,-122.397605,1995,2,3,2013-09-10,80000,NA,"Condominium",2015,396914,1247,94124,NA,NA
15155081,37.718866,-122.397092,1988,2.5,3,2013-04-30,43000,1912,"SingleFamily",2015,460825,1556,94124,NA,NA
15155442,37.711238,-122.396543,1952,1,NA,2014-12-30,13500,2500,"SingleFamily",2015,262765,1139,94134,NA,NA
15155726,37.738443,-122.386661,1927,2,NA,2014-02-19,6000,2940,"SingleFamily",2015,391078,1512,94124,NA,NA
15155864,37.738021,-122.388572,1910,1,NA,2015-06-30,6000,5000,"SingleFamily",2015,308582,910,94124,NA,NA
15155933,37.73804,-122.390308,1968,2,3,2013-08-07,172500,1746,"SingleFamily",2015,527781,1315,94124,NA,NA
15156364,37.737371,-122.39574,1900,1,0,2013-11-21,97000,1642,"SingleFamily",2015,90331,1090,94124,NA,NA
15156378,37.735707,-122.393424,1950,2,NA,2015-12-30,180000,2495,"Duplex",2015,536252,3073,94124,NA,NA
15158234,37.736386,-122.398198,1956,1,NA,2015-08-11,150000,2034,"SingleFamily",2015,640989,1201,94124,NA,NA
15158575,37.731077,-122.402644,1949,2,3,2014-01-17,183000,2495,"SingleFamily",2015,584458,1662,94124,NA,NA
15158694,37.731461,-122.399098,1943,1,NA,2014-07-14,175000,1875,"SingleFamily",2015,82590,800,94124,NA,NA
15158876,37.729859,-122.393765,1937,1,2,2013-09-19,129500,2495,"SingleFamily",2015,321345,1280,94124,NA,NA
15159016,37.730201,-122.402046,1908,1,NA,2015-12-17,197000,2495,"SingleFamily",2015,473766,735,94124,NA,NA
15159718,37.747617,-122.409986,1918,3,3,2015-09-29,14500,2562,"SingleFamily",2015,467139,2000,94110,NA,NA
15159943,37.747248,-122.415747,1904,2,NA,2014-04-24,200000,2500,"Duplex",2015,775091,1600,94110,NA,NA
15159945,37.74719,-122.415584,1906,2,NA,2013-06-28,26000,3044,"Duplex",2015,344105,2250,94110,NA,NA
15160209,37.746006,-122.411804,1956,2,NA,2013-05-21,150000,2748,"SingleFamily",2015,67362,1375,94110,NA,NA
15160837,37.743779,-122.407528,2002,3,3,2014-08-14,50000,1746,"SingleFamily",2015,837088,2176,94110,NA,NA
15160879,37.744908,-122.406648,1946,1,3,2015-08-18,135000,2038,"SingleFamily",2015,293144,1230,94110,NA,NA
15162094,37.741243,-122.411793,1927,1,2,2014-04-24,100500,1750,"SingleFamily",2015,877540,1000,94110,NA,NA
15163497,37.738052,-122.423665,1926,3,3,2013-05-09,60000,2787,"MultiFamily2To4",2015,1017032,2230,94110,NA,NA
15163502,37.738534,-122.423683,1921,1,2,2015-09-04,100000,2088,"SingleFamily",2015,180979,1415,94110,NA,NA
15163696,37.736341,-122.421561,1912,2,4,2015-07-01,76000,2500,"Duplex",2015,379392,2782,94110,NA,NA
15163972,37.73639,-122.412103,1953,2,3,2016-02-12,171000,1751,"SingleFamily",2015,621856,1200,94110,NA,NA
15165105,37.734022,-122.407085,1906,1,2,2014-01-23,63000,1306,"SingleFamily",2015,390389,700,94134,NA,NA
15165239,37.732316,-122.411482,1960,1,2,2014-10-28,6000,2025,"SingleFamily",2015,345163,1050,94134,NA,NA
15184539,37.736775,-122.439459,1938,2,3,2015-10-23,5600,2500,"SingleFamily",2015,461069,1320,94131,NA,NA
15185136,37.736335,-122.437604,1931,2,NA,2014-05-06,56100,2665,"Duplex",2015,835036,1935,94131,NA,NA
15185372,37.735889,-122.434112,1900,1,NA,2015-12-14,142000,2012,"SingleFamily",2015,742258,1022,94131,NA,NA
15185402,37.734906,-122.433475,1945,2,NA,2015-10-29,165000,2308,"Duplex",2015,323101,2024,94131,NA,NA
15186007,37.73214,-122.438472,1907,1,NA,2014-10-20,52500,2495,"SingleFamily",2015,544173,1300,94131,NA,NA
15186948,37.730308,-122.430598,1928,2,4,2013-12-27,68000,2360,"SingleFamily",2015,869508,1817,94112,NA,NA
15187183,37.725917,-122.468186,1925,1,NA,2014-08-14,134500,6011,"SingleFamily",2015,570335,1495,94127,NA,NA
15187735,37.722231,-122.458498,1900,2,NA,2016-02-03,16000,2857,"SingleFamily",2015,47970,1750,94112,NA,NA
15187884,37.722152,-122.46197,1922,1,2,2015-01-29,200000,2495,"SingleFamily",2015,650000,1100,94112,NA,NA
15188548,37.719763,-122.444316,1927,2,3,2013-09-03,200000,2200,"SingleFamily",2015,618210,1550,94112,NA,NA
15189117,37.720701,-122.455433,1906,2,4,2013-06-18,97000,2825,"SingleFamily",2015,482112,1062,94112,NA,NA
15189182,37.720834,-122.456844,1925,1,2,2013-08-08,3000,2809,"SingleFamily",2015,652619,1022,94112,NA,NA
15189287,37.721618,-122.458862,1923,1,NA,2013-12-31,194500,2500,"SingleFamily",2015,398454,1138,94112,NA,NA
15189972,37.718943,-122.471023,1941,1,4,2015-06-02,60000,2500,"SingleFamily",2015,285849,1302,94132,NA,NA
15190819,37.718545,-122.454339,1924,1,NA,2016-03-16,14000,1873,"SingleFamily",2015,457252,800,94112,NA,NA
15190824,37.718442,-122.454602,1924,2,2,2013-06-05,156500,2500,"SingleFamily",2015,739864,1216,94112,NA,NA
15191063,37.718489,-122.446288,1938,1.5,3,2013-12-31,200000,2160,"SingleFamily",2015,409842,1078,94112,NA,NA
15191412,37.719542,-122.451902,1962,2,3,2014-10-09,34500,2613,"SingleFamily",2015,703784,1097,94112,NA,NA
15191866,37.715007,-122.44708,1938,2,3,2015-09-29,124000,1886,"SingleFamily",2015,764948,1645,94112,NA,NA
15191966,37.717423,-122.450109,1911,1,NA,2015-09-24,11000,2539,"SingleFamily",2015,586869,875,94112,NA,NA
15192816,37.712805,-122.447263,1947,1,NA,2015-09-16,7500,1999,"SingleFamily",2015,650278,1211,94112,NA,NA
15195086,37.714053,-122.467325,1944,1,NA,2013-09-12,6300,1973,"SingleFamily",2015,271047,1000,94132,NA,NA
15195616,37.708487,-122.454508,1978,3,NA,2015-04-23,122000,2588,"SingleFamily",2015,691609,2150,94112,NA,NA
15195705,37.709651,-122.456096,1990,5,7,2015-06-23,11000,1938,"SingleFamily",2015,991492,2875,94112,NA,NA
15195706,37.709698,-122.45616,1991,3,4,2015-06-01,192500,1986,"SingleFamily",2015,619028,2875,94112,NA,NA
15195878,37.709869,-122.4612,1957,1,2,2015-06-23,167000,2500,"SingleFamily",2015,265703,1150,94112,NA,NA
15196064,37.709481,-122.459945,1927,1,NA,2014-09-24,193500,2256,"SingleFamily",2015,825000,1282,94112,NA,NA
15196207,37.708937,-122.463278,1926,2,4,2015-06-17,15000,3746,"SingleFamily",2015,568581,780,94112,NA,NA
15196746,37.732996,-122.474642,1936,2,4,2013-07-16,90000,4713,"SingleFamily",2015,626490,2389,94132,NA,NA
15196832,37.731288,-122.473943,1939,2.5,3,2014-02-05,125000,2805,"SingleFamily",2015,796536,1490,94132,NA,NA
15197538,37.732901,-122.486051,1942,1,2,2013-08-20,37500,2500,"SingleFamily",2015,957440,1670,94132,NA,NA
15197553,37.73393,-122.486124,1948,3,NA,2013-06-21,200000,2495,"SingleFamily",2015,689561,1693,94132,NA,NA
15199099,37.74544,-122.441475,1972,1,1,2013-08-27,120000,NA,"Condominium",2015,574359,838,94131,NA,NA
53153659,37.746365,-122.431999,1998,2,2,2015-04-07,13500,NA,"Condominium",2015,1167266,1403,94131,NA,NA
59700657,37.737087,-122.382936,2003,2,4,2014-12-31,87000,2100,"SingleFamily",2015,283880,2143,94124,NA,NA
59700670,37.733509,-122.406795,2001,2,3,2015-02-27,21000,1875,"SingleFamily",2015,860414,2739,94134,NA,NA
63197642,37.73101,-122.409812,1930,2,NA,2015-04-30,193500,2235,"SingleFamily",2015,789058,1583,94134,NA,NA
67090314,37.71048,-122.467645,2002,2,2,2013-10-03,127000,NA,"Condominium",2015,520508,969,94132,NA,NA
67394871,37.71048,-122.467645,2002,1,1,2014-04-09,150000,NA,"Condominium",2015,245178,669,94132,NA,NA
69820123,37.738636,-122.386915,1914,3,NA,2014-01-28,186000,3125,"MultiFamily2To4",2015,584023,3420,94124,NA,NA
15173604,37.714547,-122.404798,1956,2,3,2015-03-23,197000,2500,"SingleFamily",2015,637419,1263,94134,NA,NA
15188606,37.718821,-122.439885,1918,2,2,2014-04-21,535,2090,"Townhouse",2015,548164,1145,94112,NA,NA
79844525,37.738093,-122.389208,2007,2,3,2015-02-06,98500,NA,"Condominium",2015,392961,1146,94124,NA,NA
80749514,37.732633,-122.404212,2003,1,1,2013-05-06,195000,NA,"Condominium",2015,199796,594,94124,NA,NA
89237920,37.729094,-122.42769,2009,5,5,2015-12-22,10500,2750,"SingleFamily",2015,835752,2700,94112,NA,NA
114316380,37.73471,-122.390873,2009,NA,NA,2013-11-22,152500,NA,"Condominium",2015,155446,679,94124,NA,NA
114316870,37.73471,-122.390873,2009,1,1,2014-02-21,156000,NA,"Condominium",2015,158613,712,94124,NA,NA
116156352,37.73471,-122.390873,2009,NA,NA,2014-02-07,181500,NA,"Condominium",2015,184690,1073,94124,NA,NA
116157437,37.734745,-122.391082,2009,1,1,2014-10-31,152500,NA,"Condominium",2015,103980,580,94124,NA,NA
125163850,37.733562,-122.41867,NA,NA,NA,2014-04-14,20000,1750,"SingleFamily",2015,107549,NA,94110,NA,NA
125164002,37.7084,-122.464416,NA,NA,NA,2013-08-30,175000,2848,"SingleFamily",2015,178496,NA,94112,NA,NA
125216671,37.743133,-122.407745,NA,NA,NA,2016-02-17,45000,6193,"SingleFamily",2015,60840,NA,94110,NA,NA
125217685,37.717792,-122.403327,1900,NA,NA,2015-07-24,150000,3049,"SingleFamily",2015,101482,NA,94134,NA,NA
125243663,37.736957,-122.42926,1916,1,3,2013-09-19,112500,2199,"SingleFamily",2015,486121,925,94131,NA,NA
125272177,37.743685,-122.40666,NA,NA,NA,2016-04-15,250,2546,"SingleFamily",2015,295635,NA,94110,NA,NA
15115895,37.748997,-122.480736,1943,3,3,2015-02-12,11500,2996,"SingleFamily",2015,895000,1865,94116,NA,NA
2100784055,37.72998,-122.393157,NA,1,2,2015-12-31,2500,NA,"SingleFamily",NA,NA,1000,94124,NA,NA
2109184660,37.717337,-122.386181,2006,1,2,2014-04-01,139900,NA,"Condominium",NA,NA,750,94124,NA,NA
15116797,37.745771,-122.506791,1948,2,3,2014-09-05,25000,2060,"SingleFamily",2015,886897,1825,94116,NA,NA
15067102,37.796461,-122.413099,1976,2,NA,2013-05-31,188000,NA,"Condominium",2015,484351,1185,94133,NA,NA
15069005,37.789945,-122.412735,1982,1,1,2013-10-23,70000,NA,"Condominium",2015,262811,579,94109,NA,NA
15070547,37.803208,-122.422691,1957,4,NA,2014-02-24,15000,3747,"Duplex",2015,196918,3422,94109,NA,NA
15070867,37.80189,-122.424242,1900,2.25,4,2014-03-24,150000,5450,"SingleFamily",2015,2079938,5479,94109,NA,NA
15071127,37.800393,-122.429862,1906,2,4,2015-08-14,18000,1716,"MultiFamily2To4",2015,122213,2500,94123,NA,NA
15071458,37.799439,-122.430438,1900,3,NA,2015-05-18,90000,1999,"Duplex",2015,163166,2910,94123,NA,NA
15071744,37.798046,-122.432626,1900,3,6,2013-09-20,200000,3025,"Duplex",2015,880050,2674,94123,NA,NA
15072192,37.796878,-122.426734,1900,2,NA,2015-06-22,7900,2495,"Duplex",2015,125460,2960,94123,NA,NA
15072886,37.796357,-122.420951,1908,7,NA,2015-04-29,200000,5876,"Duplex",2014,384456,5508,94109,NA,NA
15073530,37.794122,-122.426818,1900,6,NA,2015-05-18,110000,3746,"SingleFamily",2015,207023,4295,94109,NA,NA
15073782,37.793914,-122.421037,1986,1,NA,2014-06-11,40000,NA,"Condominium",2015,277768,646,94109,NA,NA
15074813,37.790291,-122.428215,1920,1,1,2013-05-15,100000,NA,"Condominium",2015,686408,765,94109,NA,NA
15074958,37.78958,-122.42453,1960,1,1,2015-08-14,200000,NA,"Condominium",2015,186791,540,94109,NA,NA
15075490,37.788965,-122.423995,1906,3,9,2013-11-04,60000,2250,"Duplex",2015,1056738,5100,94109,NA,NA
15076165,37.786361,-122.425831,1992,1,0,2015-08-03,150000,NA,"Condominium",2015,133250,519,94109,NA,NA
15076178,37.786361,-122.425831,1992,NA,NA,2014-09-15,130000,NA,"Condominium",2015,130000,565,94109,NA,NA
15076181,37.786361,-122.425831,1992,NA,NA,2014-01-17,88500,NA,"Condominium",2015,138320,535,94109,NA,NA
15076194,37.786361,-122.425831,1992,NA,NA,2014-05-27,130000,NA,"Condominium",2015,182582,565,94109,NA,NA
15076196,37.786361,-122.425831,1992,NA,NA,2014-05-27,115000,NA,"Condominium",2015,142073,535,94109,NA,NA
15076204,37.786361,-122.425831,1992,NA,NA,2013-11-15,200000,NA,"Condominium",2015,203996,700,94109,NA,NA
15076210,37.786361,-122.425831,1992,NA,NA,2014-02-28,115000,NA,"Condominium",2015,117297,565,94109,NA,NA
15076229,37.786361,-122.425831,1992,NA,NA,2014-10-17,120000,NA,"Condominium",2015,168618,535,94109,NA,NA
15076230,37.786361,-122.425831,1992,NA,NA,2014-10-17,85000,NA,"Condominium",2015,85000,535,94109,NA,NA
15076277,37.786361,-122.425831,1992,NA,NA,2015-04-10,130000,NA,"Condominium",2015,204588,535,94109,NA,NA
15076293,37.786361,-122.425831,1992,NA,NA,2014-02-06,105000,NA,"Condominium",2015,107097,535,94109,NA,NA
15076294,37.786361,-122.425831,1992,1,1,2015-11-16,170000,NA,"Condominium",2015,129099,544,94109,NA,NA
15076320,37.786361,-122.425831,1992,NA,NA,2014-08-08,180000,NA,"Condominium",2015,180000,595,94109,NA,NA
15076348,37.78675,-122.424235,1993,1,1,2014-10-17,74000,NA,"Condominium",2015,750000,780,94109,NA,NA
15076882,37.784298,-122.427058,1963,2,3,2014-04-01,150000,1207,"Condominium",2015,178976,1078,94109,NA,NA
15076973,37.784298,-122.427058,1963,2,NA,2014-06-24,114000,NA,"Condominium",2015,823446,1102,94109,NA,NA
15077018,37.78482,-122.423994,1966,1,1,2015-04-10,4500,NA,"Condominium",2015,152917,900,94109,NA,NA
15077784,37.781386,-122.421406,1982,1,1,2015-05-05,120000,NA,"Condominium",2015,389044,721,94102,NA,NA
15078360,37.776999,-122.425053,1907,1,2,2013-06-26,157000,700,"SingleFamily",2015,808753,944,94102,NA,NA
15079375,37.770971,-122.428983,1900,2,3,2015-09-28,100000,1123,"SingleFamily",2015,813819,550,94117,NA,NA
15079784,37.803235,-122.444922,1928,2,NA,2013-12-16,28000,2500,"Duplex",2015,810996,3125,94123,NA,NA
15080741,37.79471,-122.44489,1910,3.5,3,2014-01-07,20000,2500,"SingleFamily",2015,2904858,2935,94123,NA,NA
15080898,37.792539,-122.443253,1929,3,3,2015-06-11,145200,NA,"SingleFamily",2015,1816387,2120,94115,NA,NA
15082069,37.789155,-122.441535,1900,3,3,2014-07-11,90000,2283,"Condominium",2015,1908336,3020,94115,NA,NA
15083612,37.783941,-122.450046,1950,3,3,2013-10-19,93000,4251,"SingleFamily",2015,588213,2460,94118,NA,NA
80738291,37.781166,-122.390693,2004,1,1,2014-03-28,175000,37461,"SingleFamily",2015,1004680,797,94107,NA,NA
15086709,37.771285,-122.442569,1908,2,NA,2014-12-30,200000,2495,"Duplex",2015,2250000,3570,94117,NA,NA
15087672,37.766255,-122.446481,1910,1,4,2014-08-12,15000,2652,"SingleFamily",2015,2228463,2150,94117,NA,NA
15088374,37.761638,-122.451778,1946,2,NA,2015-06-23,25000,2099,"Duplex",2015,648448,2344,94117,NA,NA
15088772,37.78705,-122.489257,1924,5.5,4,2016-02-22,187500,5501,"SingleFamily",2015,3175125,4915,94121,NA,NA
15089338,37.786941,-122.464984,1908,1,2,2013-11-13,100000,NA,"Condominium",2015,1400014,1600,94118,NA,NA
15090402,37.785077,-122.484767,1916,2,NA,2015-04-20,180000,3798,"MultiFamily2To4",2015,1238441,3140,94121,NA,NA
15091435,37.783944,-122.463748,1900,2,NA,2013-11-04,187500,3000,"Duplex",2015,474867,2373,94118,NA,NA
15093232,37.777605,-122.502285,1958,3,NA,2016-02-12,200000,2500,"Duplex",2015,913958,2599,94121,NA,NA
15094067,37.779146,-122.476817,1921,4,6,2016-02-09,135500,3000,"Duplex",2015,384285,2450,94121,NA,NA
15095769,37.777599,-122.492298,1947,2,NA,2014-04-04,10000,1437,"Duplex",2015,318792,2340,94121,NA,NA
15095805,37.777545,-122.492873,1946,4,8,2014-10-31,152000,2375,"Duplex",2015,718734,3324,94121,NA,NA
15095947,37.776149,-122.497023,1925,1,2,2015-07-15,51000,3000,"SingleFamily",2015,369093,1225,94121,NA,NA
15096031,37.776006,-122.499155,1923,2,3,2015-05-29,115000,3000,"SingleFamily",2015,302092,1885,94121,NA,NA
15096949,37.774908,-122.501226,1918,1,2,2016-03-25,200000,2996,"SingleFamily",2015,525150,1320,94121,NA,NA
15096967,37.773914,-122.499513,1927,2,4,2015-07-13,11000,1575,"SingleFamily",2015,217344,1680,94121,NA,NA
15097060,37.774849,-122.498003,1923,2,3,2013-09-03,144500,3000,"SingleFamily",2015,301630,1360,94121,NA,NA
15097732,37.776059,-122.48047,1922,1.5,3,2016-03-08,12500,3049,"SingleFamily",2015,1580000,2300,94121,NA,NA
15115304,37.750828,-122.465652,1926,1,NA,2015-09-16,31500,2060,"SingleFamily",2015,826227,1420,94116,NA,NA
15126676,37.765656,-122.441194,1906,3,4,2016-02-24,200000,3049,"VacantResidentialLand",2015,1844298,4000,94114,NA,NA
15126678,37.765439,-122.441713,1929,2,3,2015-08-19,187500,4787,"SingleFamily",2015,1500000,1665,94114,NA,NA
15128206,37.761535,-122.436505,1900,1,NA,2013-08-01,7500,3083,"SingleFamily",2015,767516,1030,94114,NA,NA
15128353,37.761583,-122.44369,1904,1.5,1,2013-06-05,10500,435,"SingleFamily",2015,848196,1500,94114,NA,NA
15128380,37.761095,-122.444819,1900,3,3,2013-09-10,11000,2330,"Apartment",2015,1460067,1850,94114,NA,NA
15128931,37.754501,-122.456405,1959,3,3,2015-11-12,16500,3301,"SingleFamily",2015,82426,1265,94131,NA,NA
15129501,37.759492,-122.441116,1927,4,3,2015-03-27,72000,2596,"SingleFamily",2015,1657571,2230,94114,NA,NA
15130723,37.754624,-122.436975,1900,1,2,2014-11-04,160000,2892,"SingleFamily",2015,583064,1567,94114,NA,NA
15132381,37.751184,-122.451846,1956,2,3,2014-12-29,89000,3630,"SingleFamily",2015,405696,1615,94131,NA,NA
15132471,37.750989,-122.453315,1956,3,4,2015-08-13,11500,2957,"SingleFamily",2015,836807,1275,94131,NA,NA
15142806,37.76777,-122.431925,1907,3,3,2014-03-12,5000,2325,"Duplex",2014,1534632,4458,94114,NA,NA
15143134,37.767389,-122.418659,1906,2,NA,2013-06-25,73000,2000,"Duplex",2015,499377,2118,94103,NA,NA
15143787,37.763257,-122.426639,1900,4,6,2015-06-18,106000,2733,"Duplex",2015,1360376,3301,94110,NA,NA
15144266,37.761365,-122.431125,1900,2,NA,2014-06-05,110000,2848,"Duplex",2015,68610,2518,94114,NA,NA
15144466,37.759751,-122.431247,1900,2,NA,2014-07-21,680,2848,"Duplex",2015,803822,3050,94114,NA,NA
15144738,37.760364,-122.420463,1907,3,NA,2015-12-14,95100,2125,"Duplex",2015,281312,3081,94110,NA,NA
15145479,37.756833,-122.426326,1900,2,NA,2014-09-12,200000,2848,"Duplex",2015,328532,3350,94114,NA,NA
15147008,37.752199,-122.423703,1900,2.5,5,2014-10-08,138500,1848,"SingleFamily",2015,544749,2300,94110,NA,NA
15147316,37.778275,-122.40944,1991,1,NA,2015-04-30,200000,NA,"Condominium",2015,156699,311,94103,NA,NA
15147673,37.783184,-122.399084,1990,1,NA,2013-09-05,133000,NA,"Condominium",2015,244902,581,94107,NA,NA
15148155,37.787585,-122.39048,1991,1,NA,2014-01-22,182500,NA,"Condominium",2015,382582,432,94105,NA,NA
15148643,37.788008,-122.389643,1997,NA,NA,2014-02-14,67000,NA,"Condominium",2015,431731,910,94105,NA,NA
15148697,37.784512,-122.391427,1998,1,1,2015-06-09,105000,6882,"Condominium",2012,135223,658,94107,NA,NA
15148699,37.784512,-122.391427,1998,1,0,2015-07-10,163400,6882,"Condominium",2010,216984,774,94107,NA,NA
15149005,37.763202,-122.39627,1900,6,7,2015-12-23,1,2482,"SingleFamily",2015,1206976,2904,94107,NA,NA
15063334,37.805333,-122.421153,1907,3,NA,2014-07-21,195000,3713,"Duplex",2015,214776,4554,94109,NA,NA
15150884,37.758645,-122.393546,1900,2,NA,2013-12-10,200000,2495,"Duplex",2015,402203,2500,94107,NA,NA
15151159,37.757098,-122.410761,1900,1,2,2013-07-15,187000,2178,"SingleFamily",2015,866982,1202,94110,NA,NA
15151237,37.755378,-122.411842,1937,2,NA,2014-01-21,10200,2996,"SingleFamily",2015,764984,1514,94110,NA,NA
15151872,37.753868,-122.407661,1907,2,NA,2014-02-04,99000,2600,"SingleFamily",2015,209254,624,94110,NA,NA
15152705,37.75141,-122.402498,1900,2,2,2016-03-25,160500,1536,"SingleFamily",2015,770082,1120,94107,NA,NA
15063845,37.804401,-122.404265,1975,2,2,2014-07-22,741000,1194,"SingleFamily",2015,741000,1333,94111,NA,NA
80738291,37.781166,-122.390693,2004,1,1,2014-03-28,175000,37461,"SingleFamily",2015,1004680,797,94107,NA,NA
52273843,37.768491,-122.43267,1997,2,3,2013-05-02,500,NA,"Condominium",2015,1103534,1245,94114,NA,NA
52932794,37.755505,-122.440615,1997,2,2,2015-12-14,500,2949,"VacantResidentialLand",2015,377712,1865,94114,NA,NA
