,zillow_id,latitude,longitude,year_built,bathrooms,bedrooms,last_sold_date,last_sold_price,property size,home_size
0,15111313,37.754968,-122.475782,1928,2.0,4,03/25/2015,1100000,2375,2352
1,15111509,37.755037,-122.470859,1951,1.0,,06/24/2015,1101000,3171,1185
2,15111813,37.754009,-122.465942,1962,4.0,,08/21/2015,1100000,2996,2820
3,15111962,37.753955,-122.469449,1938,1.5,3,05/15/2013,1100000,3789,1844
4,15112868,37.752332,-122.489978,1941,2.0,3,01/21/2015,1100000,2996,1250
5,15112892,37.752439,-122.490647,1941,2.0,2,12/02/2015,1099000,3049,1150
6,15112923,37.753176,-122.491116,1941,3.0,5,04/10/2015,1100000,3000,1952
7,15112923,37.753176,-122.491116,1941,3.0,5,04/10/2015,1100000,3000,1952
8,15112966,37.752845,-122.49217,1941,1.0,2,05/13/2015,1090000,2962,1350
9,15115027,37.750881,-122.46986,1947,2.0,3,03/20/2014,1118000,1528,1500
10,15126976,37.767825,-122.436775,1995,1.0,2,04/14/2014,1100000,2317,1190
11,15127364,37.763944,-122.440616,1910,1.0,2,06/28/2013,1110000,2944,1000
12,15127698,37.762885,-122.44218,1964,2.0,3,05/22/2015,1100000,,1458
13,15128369,37.761422,-122.444366,1890,2.0,,05/29/2014,1100000,1742,1700
14,15128751,37.756556,-122.45727,1961,1.0,2,02/19/2016,1100000,3092,1065
15,15128767,37.754359,-122.458365,1961,3.0,,08/09/2013,1100000,4543,1787
16,15129027,37.756664,-122.460717,1963,3.0,3,04/01/2014,1100000,4421,1245
17,15129325,37.757941,-122.435088,1900,1.0,2,12/16/2014,1110000,3436,1336
18,15130280,37.756577,-122.439339,1954,1.0,2,07/01/2013,1100000,1667,1442
19,15130367,37.756601,-122.437118,1894,2.0,4,04/15/2014,1095000,3123,2384
20,15131141,37.754633,-122.449482,1958,2.0,3,06/06/2014,1100000,3632,1600
21,15131143,37.754856,-122.449403,1958,1.0,3,05/08/2015,1100000,5301,1100
22,15131658,37.752252,-122.435612,1900,1.0,2,09/12/2014,1106000,,811
23,15131806,37.75196,-122.443255,1978,2.0,,05/05/2015,1100000,,1279
24,15131807,37.751977,-122.443247,1978,1.0,,05/05/2015,1100000,,956
25,15142408,37.770811,-122.423442,1907,2.0,6,03/04/2014,1100000,1646,1780
26,15142601,37.77251,-122.411677,1925,2.5,3,10/25/2013,1105000,2482,1395
27,15143553,37.765062,-122.429077,1981,1.5,2,10/27/2015,1105000,,1200
28,15143559,37.76537,-122.429115,1995,2.0,2,12/15/2014,1100000,,1073
29,15143688,37.763968,-122.43406,1907,1.0,3,06/03/2015,1107500,1820,1296
30,15143820,37.763095,-122.428165,1993,2.0,2,02/19/2015,1090000,,1170
31,15143843,37.763345,-122.425388,1994,2.0,2,11/04/2013,1101000,3013,1248
32,15144136,37.762725,-122.427474,1900,2.0,5,11/03/2013,1100905,2500,2794
33,15144239,37.76165,-122.43006,1992,2.0,2,03/04/2015,1100000,,923
34,15144494,37.760081,-122.431021,1900,2.0,2,06/18/2013,1100000,2500,1029
35,15144588,37.760955,-122.43016,1880,2.5,3,07/31/2015,1100000,2495,2020
36,15144880,37.75941,-122.420112,1910,2.0,4,03/04/2014,1118100,1875,2140
37,15145012,37.759635,-122.4251,1908,1.0,3,05/17/2013,1105000,,1323
38,15145224,37.759078,-122.433517,1900,1.0,1,03/06/2016,1100000,1188,1044
39,15145233,37.757312,-122.432623,1903,1.0,2,12/18/2013,1120000,1208,1208
40,15147265,37.752405,-122.43223,1901,1.0,2,02/19/2015,1090000,,997
41,15147998,37.774362,-122.410034,1909,,0,01/24/2014,1100000,1873,3750
42,15148046,37.783699,-122.39359,1907,1.0,1,10/05/2015,1100000,,1073
43,15148436,37.787466,-122.38898,1994,2.0,2,10/17/2014,1100000,,1169
44,15148558,37.788008,-122.389643,1997,2.0,2,06/12/2015,1115000,,1088
45,15148568,37.788008,-122.389643,1997,2.0,2,09/10/2014,1100000,,1196
46,15148683,37.784353,-122.391236,1892,1.0,1,05/30/2014,1120000,8334,1270
47,15148719,37.784512,-122.391427,1998,2.0,2,07/30/2014,1100000,,1251
48,15148792,37.76783,-122.40432,1983,1.0,1,03/03/2005,1150000,,3344
49,15148805,37.765924,-122.39654,1997,2.5,3,10/17/2013,1099000,,1999
50,15149328,37.761812,-122.402603,1907,3.0,2,12/18/2013,1100000,,1200
51,15149362,37.76181,-122.398865,1995,2.0,3,06/24/2015,1100000,,1349
52,15149378,37.76181,-122.398865,1995,2.0,2,06/26/2015,1100000,,1031
53,15149847,37.760459,-122.399735,1978,2.0,,11/13/2013,1100000,,1500
54,15150227,37.758951,-122.409401,1907,1.0,3,02/28/2014,1100000,2495,1212
55,15150768,37.75779,-122.396345,1984,3.0,3,01/15/2015,1100000,,1468
56,59700275,37.781583,-122.471515,1920,2.0,3,08/09/2013,1111000,,1425
57,59700287,37.777387,-122.478834,1923,1.0,2,08/27/2015,1115000,,1153
58,59779394,37.774503,-122.448061,1920,1.0,2,05/29/2014,1105000,,1184
59,59779395,37.774503,-122.448058,1920,1.0,2,03/20/2014,1103000,,1335
60,61325268,37.766367,-122.434217,1900,1.0,2,06/16/2015,1100000,,1217
61,63107143,37.799615,-122.420463,1925,1.5,1,04/07/2014,1100000,,1297
62,15068216,37.79286,-122.40895,1978,2.5,2,08/06/2013,1100000,1786,1808
63,63196927,37.771558,-122.447425,1947,2.0,2,10/15/2014,1100000,1641,1188
64,63197013,37.76393,-122.46387,2003,2.0,2,07/31/2008,785000,,1010
65,63197128,37.76829,-122.425855,1928,1.5,3,05/07/2013,1095000,,1607
66,63197150,37.767125,-122.421782,2003,2.0,1,06/17/2014,1100000,,1347
67,63197158,37.76562,-122.4184,1990,2.0,2,04/08/2014,1105000,1875,1150
68,63197223,37.762411,-122.433457,1910,1.0,2,03/28/2014,1095000,,1156
69,63197268,37.754998,-122.421939,1880,1.0,3,08/28/2013,1100100,2850,1486
70,63197592,37.758878,-122.411147,1890,2.0,1,12/07/2015,1100000,,1267
71,64657094,37.799042,-122.433759,1924,1.0,2,10/23/2013,1100000,,1279
72,64897766,37.780127,-122.470332,1908,3.0,3,03/13/2015,1100000,3001,1702
73,64969778,37.794081,-122.410283,1964,2.0,2,12/30/2014,1100000,,1219
74,64969984,37.757809,-122.403361,2004,2.5,3,06/23/2014,1107000,1593,1756
75,64970253,37.759677,-122.389103,2003,2.5,2,03/18/2014,1100000,,1658
76,64971510,37.755103,-122.435887,1947,1.0,1,03/14/2014,1100000,625,1004
77,64971853,37.799041,-122.433757,1924,1.0,2,10/23/2013,1100000,,1113
78,64972527,37.788555,-122.395901,2004,2.0,2,02/03/2014,1120000,,958
79,64972532,37.787029,-122.3936,2004,2.0,2,01/08/2014,1100000,435,950
80,79841979,37.779423,-122.39669,2006,2.5,2,11/19/2014,1120000,,1064
81,79843349,37.773422,-122.43901,2007,2.0,2,03/18/2015,1100000,,1059
82,79844106,37.779422,-122.396712,,2.0,2,06/27/2014,1100000,,1113
83,79846078,37.779422,-122.396712,2006,2.0,1,08/21/2015,1105000,,1103
84,79846812,37.779422,-122.396712,2006,2.0,2,01/23/2015,1100000,,979
85,79847009,37.790184,-122.421348,2005,2.0,2,02/18/2015,1120000,,953
86,79847396,37.762084,-122.389007,2007,2.0,3,08/15/2014,1090000,,1467
87,79847567,37.798881,-122.435012,1914,1.0,2,03/05/2014,1100000,,1246
88,80623067,37.755009,-122.390599,2000,,,08/21/2015,1100000,,1587
89,80730989,37.763988,-122.389167,2002,2.0,2,01/22/2016,1100000,,1358
90,80733988,37.781323,-122.396231,2000,2.5,2,05/29/2015,1089000,,1297
91,80734645,37.775459,-122.402389,2001,2.5,2,07/02/2014,1111000,,1896
92,80734874,37.766197,-122.39656,1998,2.5,2,03/03/2015,1110000,,1760
93,80734962,37.78691,-122.390925,2001,2.0,2,04/08/2014,1100000,,1223
94,80740355,37.776125,-122.409677,2002,2.0,2,02/03/2015,1095000,16988,1133
95,80740767,37.755009,-122.390599,2000,2.0,2,06/09/2015,1100000,10000,1258
96,80742238,37.763988,-122.389167,2002,2.0,2,12/29/2015,1100000,,1354
97,80744136,37.778163,-122.395774,1916,1.5,1,09/23/2015,1090000,,1126
98,80745753,37.786606,-122.399099,2004,2.0,2,08/19/2014,1106000,,1148
99,80750954,37.777725,-122.400947,2001,2.5,2,08/23/2013,1100000,7562,2097
100,80755237,37.778163,-122.395774,1916,1.0,1,10/06/2014,1095000,,1229
101,80755502,37.756244,-122.477389,2001,3.5,3,10/30/2015,1111000,,2225
102,82785877,37.778705,-122.412635,2008,2.0,2,08/15/2013,1100000,,1184
103,82786344,37.77898,-122.391754,2007,2.0,2,05/11/2015,1090000,,927
104,82789821,37.762498,-122.438686,1904,2.0,2,02/11/2016,1100000,2628,911
105,82789823,37.761731,-122.443431,1902,2.0,2,05/12/2015,1120000,2966,960
106,83152934,37.778705,-122.412635,2008,2.0,2,11/22/2013,1100000,,1201
107,15070568,37.803055,-122.423915,1921,1.0,2,02/12/2015,1100000,,1044
108,89229515,37.771252,-122.387034,2008,2.0,2,11/15/2013,1100000,,1149
109,89236501,37.764114,-122.402984,2007,2.5,2,04/17/2015,1100000,,1067
110,89237263,37.764114,-122.402985,2007,2.0,2,11/25/2014,1106000,,930
111,89238496,37.786064,-122.392173,2008,1.0,1,03/11/2014,1098000,,819
112,89238700,37.786731,-122.425918,2008,2.0,2,12/11/2015,1095000,,1098
113,89238995,37.789533,-122.390371,2009,2.0,2,10/04/2013,1100000,,1147
114,89239030,37.782054,-122.392837,2007,1.0,1,02/23/2016,1090000,,928
115,89239163,37.756614,-122.407927,1906,1.5,3,06/19/2013,1101000,,1495
116,89239445,37.759037,-122.415985,2008,2.0,2,07/03/2013,1100000,,1760
117,96026457,37.773436,-122.478934,1923,1.0,2,07/08/2015,1105000,,1511
118,96038655,37.773929,-122.39624,2009,1.0,1,12/19/2013,1105000,,892
119,15070994,37.800755,-122.42357,1928,1.0,1,08/11/2015,1100000,,862
120,111710733,37.783241,-122.420478,2008,2.0,2,05/19/2015,1100000,,991
121,111710794,37.776062,-122.419853,2009,2.0,2,10/19/2015,1095000,,1140
122,111710860,37.789905,-122.398941,1906,1.0,1,08/31/2015,1099000,,864
123,111711139,37.760113,-122.409928,2009,2.5,2,09/27/2013,1100000,,1385
124,111921788,37.798499,-122.434644,1914,1.0,,11/14/2013,1087000,,907
125,111922349,37.790542,-122.395919,2009,1.0,1,06/13/2014,1100000,,789
126,111926153,37.759689,-122.390861,2009,2.0,1,08/28/2015,1100000,77190,1244
127,111930043,37.790542,-122.395919,2009,2.0,2,05/09/2013,1120000,,1479
128,111930727,37.776418,-122.462131,1906,1.0,2,10/23/2015,1110000,,1371
129,111931921,37.798816,-122.43814,1938,1.5,1,03/21/2016,1090000,631,724
130,111931961,37.784275,-122.422279,2010,2.0,2,10/31/2014,1110000,,1102
131,111932822,37.774978,-122.484695,2007,2.0,2,06/08/2015,1095000,,1211
132,114316105,37.76497,-122.455951,2009,,,02/14/2014,1100000,,1835
133,15073045,37.794495,-122.427985,1964,2.0,2,10/19/2015,1105000,,1075
134,119684936,37.785824,-122.399216,2010,1.0,1,02/05/2014,1087000,,950
135,119685041,37.767116,-122.418251,1909,1.0,3,11/13/2015,1100000,,1424
136,119685228,37.775617,-122.427713,1889,2.0,2,05/09/2013,1105000,,1648
137,119685896,37.785539,-122.43722,1890,2.0,3,11/06/2013,1100000,3781,1701
138,122064146,37.788005,-122.416496,2013,2.0,2,06/12/2013,1100000,2188,1239
139,122064220,37.773235,-122.484985,1927,2.0,2,03/25/2014,1100000,,1823
140,123174925,37.777362,-122.42324,2014,2.0,2,01/24/2014,1087000,,938
141,123175061,37.777362,-122.42324,2014,2.0,2,01/14/2014,1094000,,1032
142,123175102,37.777362,-122.42324,2014,2.0,2,01/13/2014,1112000,,938
143,123175108,37.777362,-122.42324,2013,2.0,2,02/23/2014,1118999,46130040,970
144,123175142,37.777362,-122.42324,2014,2.0,2,01/23/2014,1094500,,938
145,15084954,37.77842,-122.443073,1895,1.0,2,11/24/2015,1100000,3125,1515
146,123598037,37.756614,-122.436857,1892,1.0,2,04/15/2014,1095000,,1146
147,124397832,37.792272,-122.422323,,,,03/07/2014,1111000,,
148,124398013,37.778106,-122.436297,,,,07/31/2015,1095000,,
149,124398061,37.769856,-122.426551,2014,2.0,2,04/16/2014,1116000,,990
150,124397832,37.792272,-122.422323,,,,03/07/2014,1111000,,
151,124398013,37.778106,-122.436297,,,,07/31/2015,1095000,,
152,124398061,37.769856,-122.426551,2014,2.0,2,04/16/2014,1116000,,990
153,15074312,37.791558,-122.425677,1926,1.0,1,11/10/2015,1095000,,950
154,125308208,37.757985,-122.434778,1900,1.0,2,12/17/2014,1110000,,1336
155,125308710,37.788936,-122.442886,1960,1.0,2,06/29/2015,1105000,,805
156,125309115,37.764138,-122.433001,2013,2.0,2,08/21/2013,1120000,7252,951
157,15075409,37.78822,-122.429288,1890,1.0,2,10/25/2013,1110000,,1595
158,15076460,37.78675,-122.424235,1993,2.0,2,03/26/2014,1100000,,1440
159,15076779,37.78587,-122.424455,1993,2.0,2,12/11/2013,1100000,,1192
160,2099795556,37.757358,-122.392845,1999,2.0,1,03/18/2016,1100000,,1222
161,2100643449,37.790535,-122.446099,1907,1.5,2,12/27/2015,1100000,,
162,15077529,37.779212,-122.436767,1906,4.0,6,11/20/2013,1120000,3297,4124
163,2101406742,37.758743,-122.41217,2002,2.0,1,10/15/2015,1100000,,1056
164,2102146730,37.778096,-122.436377,,1.0,2,07/30/2015,1095000,,
165,2102849593,37.775695,-122.397239,1999,3.0,2,07/06/2015,1100000,,1754
166,2103741449,37.773599,-122.424117,1900,2.0,2,02/11/2015,1110000,5227,1139
167,82786201,37.777011,-122.395736,2006,1.0,1,03/28/2016,1100000,,951
168,2105565473,37.770851,-122.425506,,2.0,2,04/16/2014,1099000,,1043
169,2107629023,37.756099,-122.418998,2015,1.0,1,03/09/2015,1087000,,725
170,2108839483,37.79879,-122.44079,1912,1.0,2,02/24/2014,1100000,,
171,2111100863,37.784879,-122.465815,1909,2.0,2,10/30/2013,1100000,,1470
172,2112773978,37.78674,-122.39362,,2.0,2,02/03/2014,1120000,958,958
173,15097287,37.775695,-122.492309,1946,2.0,4,04/16/2014,1118000,2500,2350
174,2129353129,37.804423,-122.411722,,1.5,1,07/07/2015,1095000,,
175,2131988154,37.784275,-122.422279,2010,2.0,2,10/31/2014,1110000,,1140
176,2140942546,37.776798,-122.409263,2009,3.0,2,08/08/2014,1100000,1873,1266
177,15084735,37.777879,-122.458281,1995,2.0,2,07/08/2014,1105000,2500,1050
178,125308710,37.788936,-122.442886,1960,1.0,2,06/29/2015,1105000,,805
179,2102627639,37.777582,-122.432069,1907,2.5,2,03/18/2016,1110000,2265,1330
180,15150616,37.758511,-122.398395,1948,1.0,2,11/15/2013,1105000,2495,1175
181,15097589,37.774647,-122.485137,1914,2.0,3,07/02/2015,1100000,2613,1360
182,15120427,37.744045,-122.47824,1926,2.0,3,11/15/2005,995000,3049,2233
183,15117687,37.746809,-122.484883,1940,2.0,3,10/19/2000,540000,3049,1400
184,2098900951,37.744049,-122.47797,1926,,,,,3049,
185,2098999073,37.80399,-122.41223,2007,2.0,2,,,,928
186,15185160,37.735058,-122.435845,1907,1.5,2,08/28/1997,325500,2500,1100
187,111928482,37.759689,-122.390861,2009,2.0,2,02/17/2012,799000,1243,1243
188,15163548,37.737514,-122.417121,1907,1.0,2,07/29/2011,718000,2500,1377
189,80734363,37.78691,-122.390925,2001,2.0,2,05/08/2012,857000,,1118
190,15181858,37.748053,-122.424365,1900,1.0,3,12/30/2013,1150000,1886,1112
191,80744797,37.780767,-122.402142,2001,2.0,2,07/02/2004,675000,,1094
192,15136125,37.735546,-122.446058,1940,1.0,2,07/10/2015,1152000,3245,1562
193,79843824,37.778871,-122.482825,1924,3.0,2,04/08/2014,980000,,1827
194,15152737,37.751718,-122.401979,1900,2.0,3,07/11/2013,885000,2500,1250
195,2099533985,37.760243,-122.419777,1907,2.0,2,,,,1075
196,71713741,37.786148,-122.394291,2006,1.5,1,01/24/2014,700000,,715
197,79841665,37.744158,-122.421155,2004,2.0,2,11/22/2006,629000,,1171
198,80747977,37.777996,-122.408912,1998,2.0,1,07/28/2005,705000,11695,1249
199,15117807,37.747159,-122.483172,1937,1.0,2,05/23/2014,1125000,3000,1400
200,15117895,37.74728,-122.478882,1928,5.0,5,06/07/2013,1130000,3000,2621
201,15117973,37.746993,-122.476765,1941,1.0,2,03/18/2016,1155500,2495,1225
202,15118067,37.747329,-122.474593,1927,1.5,2,11/21/2014,1150000,2996,1575
203,15118978,37.745208,-122.495933,1948,1.0,3,02/29/2016,1150000,2996,1214
204,15119301,37.745606,-122.488436,1954,2.0,2,08/07/2015,1125000,2996,1455
205,15119352,37.746046,-122.48701,1947,2.0,4,06/29/2015,1135000,2495,1496
206,15119875,37.745991,-122.473428,1937,2.0,3,10/16/2014,1150000,2996,1325
207,15120008,37.746634,-122.471062,1931,1.0,2,03/31/2015,1150000,2308,1336
208,15120919,37.742818,-122.493618,1940,2.0,4,09/15/2015,1127000,2996,1550
209,15121204,37.743651,-122.501305,1943,2.0,3,09/15/2015,1125000,1437,1238
210,15121364,37.743002,-122.505037,1941,2.0,3,07/07/2015,1150000,2996,1700
211,15122348,37.742032,-122.484548,1924,2.0,4,11/07/2014,1130000,3005,1740
212,15122426,37.742333,-122.48242,1925,2.0,3,04/02/2015,1150000,2996,1400
213,15123370,37.740578,-122.480563,1926,1.0,2,02/19/2016,1150000,3000,1272
214,15123513,37.739401,-122.48478,1925,2.0,2,07/14/2015,1150000,2996,1205
215,15123576,37.739146,-122.485884,1937,3.0,4,12/12/2014,1138000,2247,2144
216,15124253,37.739188,-122.501958,1945,2.0,3,09/02/2015,1150000,3000,1214
217,15124603,37.737526,-122.503577,1937,2.0,3,01/05/2016,1160000,2996,1400
218,15125173,37.737693,-122.482373,1963,2.0,3,03/21/2014,1135000,4234,2106
219,15125288,37.737427,-122.479318,1926,3.0,4,03/12/2014,1153000,2539,1329
220,15125687,37.736158,-122.471153,1925,2.0,3,07/03/2013,1150000,2678,1400
221,15125722,37.736456,-122.490334,1950,2.0,3,09/18/2015,1136000,5662,1708
222,15125824,37.735844,-122.492059,1940,1.0,2,10/16/2015,1150000,2378,1150
223,15126390,37.734325,-122.491063,1928,1.0,3,07/16/2013,1150000,3920,2294
224,15126512,37.734965,-122.479776,1937,1.0,2,06/20/2014,1150000,3297,1360
225,15132639,37.748706,-122.442851,1957,1.0,2,03/21/2014,1153000,2500,855
226,15133636,37.744615,-122.454296,1939,1.0,2,11/13/2013,1150000,2700,1525
227,15133643,37.745448,-122.454318,1940,1.0,2,09/12/2014,1125000,3158,1500
228,15134447,37.741545,-122.450596,1931,3.0,4,08/13/2013,1150000,4255,1755
229,15134502,37.740763,-122.44751,1951,1.0,4,10/20/2015,1150000,2469,1275
230,15134643,37.739449,-122.450159,1950,1.0,2,08/07/2015,1160000,3645,1274
231,15134790,37.741011,-122.454092,1928,2.0,3,09/12/2014,1150000,3672,1300
232,15134852,37.737621,-122.451233,1948,2.0,3,05/24/2013,1150000,2495,1628
233,15135052,37.738199,-122.445976,1940,3.0,3,05/10/2013,1150000,2439,2102
234,15135081,37.738254,-122.444596,1958,2.0,,04/15/2015,1125000,2744,1790
235,15135463,37.740278,-122.457735,1926,3.0,4,12/06/2013,1130000,2914,2400
236,15135601,37.740153,-122.464882,1925,1.0,,07/24/2015,1150000,2922,1020
237,15135663,37.741934,-122.456761,1926,1.0,,03/16/2016,1138000,3009,1152
238,15135787,37.736327,-122.457001,1956,2.0,3,08/14/2015,1140000,5201,1449
239,15136044,37.737476,-122.448743,1953,2.0,4,08/01/2014,1150000,3720,1845
240,15136433,37.735406,-122.4529,1959,2.0,4,09/27/2013,1150000,4191,1650
241,15136434,37.735392,-122.453015,1959,2.0,4,07/24/2015,1150000,4225,1627
242,15136689,37.73992,-122.460896,1927,2.0,3,12/20/2013,1150000,3837,1512
243,15136919,37.734171,-122.449678,1960,2.0,3,04/11/2014,1124000,2622,1502
244,15136945,37.734966,-122.449649,1960,2.0,3,03/14/2014,1150000,2500,1350
245,15137081,37.7343,-122.445094,1939,2.0,3,11/05/2014,1125000,2082,1654
246,15137330,37.73437,-122.462098,1957,2.0,3,05/30/2014,1150000,3297,1680
247,15138619,37.732117,-122.443461,1947,1.5,3,04/10/2015,1125000,2495,1622
248,15139012,37.730149,-122.457365,1923,1.0,3,12/16/2014,1130000,4795,1188
249,15139761,37.729639,-122.447148,1956,1.0,3,05/05/2015,1135000,15289,1187
250,15139792,37.729491,-122.446292,1938,2.0,3,12/03/2014,1135000,2482,1565
251,15139842,37.729649,-122.443714,1924,2.0,3,08/20/2014,1130000,2809,1684
252,15140438,37.728738,-122.449123,1925,1.0,3,05/21/2015,1136000,2500,1340
253,15140660,37.728921,-122.459724,1920,1.0,,08/21/2015,1160000,4721,1314
254,15140708,37.727267,-122.461602,1955,2.0,3,05/14/2014,1125000,3955,1736
255,15141056,37.726486,-122.440857,1926,3.0,6,10/20/2015,1160000,3140,2567
256,15141355,37.723475,-122.442739,1926,2.0,3,11/24/2015,1148000,2339,1696
257,15141631,37.731008,-122.467613,1926,3.0,,06/11/2013,1155000,5641,3199
258,15141739,37.730999,-122.465014,1935,1.0,,04/30/2013,1135000,3458,1664
259,15152927,37.748594,-122.408018,1916,2.0,3,12/05/2014,1122000,1293,1650
260,15152938,37.748811,-122.40907,1915,3.0,6,04/25/2014,1160000,2247,2400
261,15159696,37.747838,-122.410778,1917,1.0,,10/16/2013,1160000,2596,1125
262,15159698,37.747607,-122.411189,1921,2.0,,10/08/2015,1150000,1071,1460
263,15159725,37.748068,-122.410289,1918,1.0,3,08/28/2014,1150000,2077,1800
264,15159734,37.748091,-122.409386,1917,2.0,3,09/16/2015,1150000,2178,2125
265,15160001,37.746197,-122.416646,1926,1.0,2,11/26/2014,1125000,2090,1056
266,15160803,37.744731,-122.408452,1949,1.5,3,10/10/2014,1150000,1746,1100
267,15162459,37.740194,-122.417483,1904,1.0,3,09/10/2014,1150000,1750,1018
268,15162592,37.740433,-122.420471,1920,1.0,,02/20/2014,1144000,1759,1190
269,15162848,37.738422,-122.41222,1909,2.0,2,08/28/2015,1150000,1873,1125
270,15163260,37.738273,-122.41443,1912,3.0,4,11/15/2013,1150000,1751,1650
271,15163415,37.739861,-122.42226,1906,2.0,3,09/11/2013,1150000,2365,1581
272,15163546,37.737529,-122.417293,1963,,0,10/14/2015,1125000,2613,2200
273,15163651,37.736102,-122.420631,1908,2.0,2,11/08/2013,1150000,1319,1048
274,15163814,37.736194,-122.415858,1959,2.0,2,08/28/2015,1125000,1751,1094
275,15164464,37.734926,-122.421967,1942,1.0,3,06/20/2014,1160000,2395,1424
276,15166947,37.730712,-122.408901,1949,1.5,3,08/03/2015,1160000,5197,1875
277,15167409,37.726596,-122.418215,1973,3.0,3,06/29/2015,1160000,2073,1871
278,15167594,37.72658,-122.423483,1959,2.0,3,04/07/2016,1125000,2347,1317
279,15168534,37.728423,-122.410236,1927,3.0,,01/27/2016,1150000,2696,2010
280,15168837,37.725018,-122.414478,1953,1.0,,06/25/2015,1141500,2495,1438
281,15170065,37.723933,-122.413271,1933,2.0,3,04/27/2015,1150000,4112,1663
282,15177889,37.709243,-122.430315,1926,2.0,3,11/04/2015,1135000,4072,1592
283,15178148,37.711727,-122.437085,1924,3.0,3,01/26/2016,1125000,2421,2234
284,15179971,37.749435,-122.44229,1996,2.0,3,07/22/2013,1150000,,1220
285,15197581,37.73252,-122.486908,1948,2.0,2,07/23/2014,1150000,2495,1154
286,15198587,37.748005,-122.440261,1976,2.5,3,07/28/2014,1140000,1712,1643
287,15198614,37.747455,-122.44184,1979,2.5,3,07/03/2014,1160000,21240000,2124
288,15199622,37.740569,-122.438954,1968,3.0,5,08/27/2014,1150000,3327,2104
289,15200301,37.739465,-122.43261,1973,3.0,3,05/01/2014,1160000,,1900
290,15200451,37.738286,-122.436821,1966,2.5,4,04/26/2013,1140000,2739,1995
291,15113924,37.749437,-122.503844,1946,2.0,3,07/24/2015,1130000,1750,1562
292,15115577,37.749693,-122.47368,1936,1.0,,09/18/2014,1150000,2996,1690
293,15117246,37.747432,-122.497988,1952,2.0,,03/24/2015,1130500,2495,1529
294,15117500,37.747149,-122.489618,1936,2.0,4,12/18/2014,1150000,3000,2330
295,15117757,37.747386,-122.484263,1949,2.0,3,12/18/2014,1150000,3000,1350
296,15162679,37.740103,-122.421365,1909,1.0,2,10/21/2015,1150000,1213,875
297,15117800,37.746677,-122.483182,1936,3.0,3,09/23/2014,1138000,2375,2005
298,59700667,37.744779,-122.413917,1900,2.5,3,07/11/2013,1145000,1750,1560
299,69817329,37.722655,-122.425573,2005,4.0,4,11/13/2015,1150000,2495,2134
300,69819347,37.729633,-122.386042,2006,5.0,7,01/13/2015,1150000,2500,4435
301,15132026,37.748569,-122.450102,1955,3.0,4,10/13/2015,1150000,2805,1553
302,2142483380,37.740406,-122.422142,1906,2.0,2,05/29/2015,1150000,1000,1200
303,96014366,37.744292,-122.410176,1910,1.0,2,10/31/2014,1160000,,1164
304,96023008,37.744121,-122.4309,1950,1.0,2,11/10/2015,1125000,,931
305,116156535,37.730056,-122.412033,2010,4.0,4,11/19/2013,1130000,1816,3024
306,15134804,37.738625,-122.450835,1949,1.5,3,11/20/2015,1123000,2169,1460
307,15136652,37.739116,-122.45073,1956,2.0,3,03/25/2016,1160000,2600,1437
308,15137631,37.733988,-122.452697,1941,2.0,2,03/25/2016,1125000,3371,1214
309,96013734,37.780765,-122.402145,2001,1.5,1,05/27/2014,950000,828,986
310,15068140,37.793228,-122.40891,1963,2.0,2,12/23/2013,1148000,1172,1175
311,15068156,37.793414,-122.408954,1963,2.0,3,02/18/2014,1160000,,1782
312,15070611,37.802147,-122.426809,1922,2.0,3,06/16/2014,1150000,771,889
313,15070870,37.802157,-122.423737,1923,1.0,2,07/07/2015,1150000,,1248
314,15071101,37.800132,-122.429286,1947,2.0,2,08/20/2013,1160000,,1137
315,15071286,37.79814,-122.438775,1906,2.0,2,12/07/2015,1150000,,1150
316,15072120,37.798282,-122.42349,1926,2.0,2,06/15/2015,1140000,,1421
317,15072121,37.798282,-122.42349,1926,2.0,2,06/15/2015,1140000,,1454
318,15072122,37.798282,-122.42349,1926,2.0,2,06/15/2015,1140000,4375,1421
319,15072123,37.798282,-122.42349,1926,2.0,2,06/15/2015,1140000,,1454
320,15072124,37.798282,-122.42349,1926,2.0,2,06/15/2015,1140000,,1421
321,15072125,37.798282,-122.42349,1926,2.0,2,06/15/2015,1140000,,1454
322,15072351,37.795777,-122.433024,1914,1.0,1,11/17/2014,1150000,,1236
323,15072735,37.795275,-122.4298,1964,2.0,2,07/24/2014,1140000,,1030
324,15072741,37.795275,-122.4298,1964,2.0,2,02/06/2014,1126125,,1170
325,15073089,37.794429,-122.428513,1961,2.0,2,06/26/2013,1150000,,1375
326,15073545,37.793825,-122.426135,1930,1.0,1,10/21/2014,1155000,,1115
327,15074306,37.791558,-122.425677,1926,1.0,1,12/21/2015,1150000,,1000
328,15074435,37.790681,-122.429498,1964,2.0,1,01/15/2016,1125000,,952
329,15074447,37.790681,-122.429498,1964,2.0,1,09/26/2014,1150000,,828
330,15074609,37.78988,-122.43893,1900,1.0,,04/30/2014,1135000,,1190
331,15074750,37.790011,-122.43048,1913,1.0,2,01/15/2016,1150000,,1406
332,15074760,37.790011,-122.43048,1913,1.0,2,06/09/2014,1150000,,1252
333,15074761,37.790011,-122.43048,1913,1.0,2,06/09/2014,1150000,,1270
334,15075466,37.788161,-122.426035,1900,1.5,3,11/18/2014,1123000,2626,1910
